Index,p_t,q_t,cluster_safety_t,q_cluster_t,Action,Y_t,Success,FP,FN,Misclassified,SSM decision,Weakest Link decision
2657,0.27104347944259644,1.2340303889851859e-31,0.5710925609154848,3.4288965772086882e-09,OFFLOADED,1.0,No,0.0,1.0,1.0,False,False
2658,0.42006540298461914,8.431973678150777e-08,0.6976254573711992,0.0012962500618743334,OFFLOADED,1.0,No,1.0,0.0,0.0,False,False
2659,0.8268322348594666,0.9557798884981866,0.980728782490737,0.9999997239717439,ACCEPTED,0.0,Yes,0.0,0.0,0.0,True,True
2660,0.8676729202270508,0.9954168268831107,0.9237026685632198,0.9991666535661715,ACCEPTED,0.0,Yes,0.0,0.0,0.0,True,True
2661,0.8481156826019287,0.9835102871436017,0.8802588135889011,0.9613770537034293,ACCEPTED,0.0,Yes,0.0,0.0,0.0,True,True
2662,0.3571583330631256,8.956015491074556e-13,0.4149341309667619,1.8661447007425893e-19,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2663,0.0,0.0,0.9265821250294006,0.9995069169593501,OFFLOADED,0.0,Yes,0.0,0.0,0.0,False,True
2664,0.47342196106910706,1.8528836336572153e-05,0.6606220298649588,3.599847180300867e-05,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2665,0.27322813868522644,9.196118848295033e-31,0.16354220194287808,1.21922781466994e-31,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2666,0.7310299873352051,0.6211269639437111,0.8676260244093021,0.904665518048913,ACCEPTED,0.0,Yes,0.0,0.0,0.0,True,True
2667,0.9276983141899109,0.9997942878381958,0.8234857535481048,0.39100608998219066,OFFLOADED,0.0,Yes,0.0,0.0,0.0,True,False
2668,0.8378291130065918,0.9733059904043471,0.7581242972857961,0.0558855495352171,OFFLOADED,1.0,No,1.0,1.0,1.0,True,False
2669,0.2690076231956482,1.3904180007302934e-32,0.9584314343539552,0.9999901122001237,OFFLOADED,1.0,No,1.0,1.0,1.0,False,True
2670,0.3570624887943268,7.972873112001528e-13,0.40368459880593666,3.627236553281598e-20,OFFLOADED,0.0,Yes,0.0,0.0,0.0,False,False
2671,0.3423365652561188,5.0506539977165824e-14,0.5258675662286072,2.410389511881071e-12,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2672,0.250314861536026,4.2243601375516015e-43,1.0,1.0,OFFLOADED,0.0,Yes,0.0,0.0,0.0,False,True
2673,0.2978367209434509,2.055964219093173e-22,0.8117285659461314,0.27145531594127026,OFFLOADED,1.0,No,1.0,1.0,1.0,False,True
2674,0.2761499583721161,8.450937227060753e-30,0.4337156175990903,2.6572448099194906e-18,OFFLOADED,1.0,No,1.0,0.0,1.0,False,False
2675,0.9684339761734009,0.9999447291354382,1.0,1.0,ACCEPTED,0.0,Yes,0.0,0.0,0.0,True,True
2676,0.2583620250225067,2.228402180811517e-38,0.21348483681787017,9.674348649043228e-31,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2677,0.8729499578475952,0.9970466471466537,0.8660982369502287,0.8994166329042669,OFFLOADED,0.0,Yes,0.0,0.0,0.0,True,False
2678,0.45140013098716736,2.3544092504427693e-06,0.8573566898317225,0.8064207723670492,OFFLOADED,1.0,No,1.0,0.0,0.0,False,False
2679,0.2523772120475769,5.918071050133962e-43,0.6896038251700578,0.0008497500321911258,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2680,0.6219483613967896,0.05004126563098062,0.9717360875009873,0.9999987294640427,OFFLOADED,1.0,No,1.0,1.0,1.0,False,True
2681,0.2739110589027405,1.3551159776582236e-30,0.3434485077090452,2.708215509888609e-24,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2682,0.466716468334198,8.353434054755235e-06,0.7252965248392749,0.01218424052775268,OFFLOADED,0.0,Yes,0.0,0.0,0.0,False,False
2683,0.2822471559047699,1.9542452845284486e-27,0.4941489875249881,1.772047459964711e-14,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2684,0.3275291621685028,6.37008994706405e-16,0.5587502913569965,4.5971057972251157e-10,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2685,0.3026350736618042,5.823519457619274e-21,0.6790260612452326,0.0003206746412751152,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2686,0.26429784297943115,5.575734474158636e-35,0.6121077383152596,2.0324616585126018e-07,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2687,0.0,0.0,0.8886347176078775,0.9875119242995553,OFFLOADED,0.0,Yes,0.0,0.0,0.0,False,True
2688,0.5015724301338196,0.0001705271723647292,0.7882546483537854,0.11432866778916737,OFFLOADED,1.0,No,0.0,1.0,1.0,False,True
2689,0.3269208073616028,4.344835356158616e-16,0.6200431429852566,3.573371090097596e-07,OFFLOADED,1.0,No,1.0,0.0,1.0,False,False
